market_type,security_code,orig_time,kline_time,open_price,high_price,low_price,close_price,volume_trade,value_trade,variety_category,open_price_yuan,high_price_yuan,low_price_yuan,close_price_yuan,volume_shares,value_trade_yuan
102,159518,0,202608211400,1266000,1266000,1265000,1265000,21990000,27821720000,0,1.266,1.266,1.265,1.265,219900,278217.2
102,159518,0,202608211401,1265000,1265000,1265000,1265000,40010000,50612650000,0,1.265,1.265,1.265,1.265,400100,506126.5
102,159518,0,202608211402,1265000,1266000,1265000,1265000,8930000,11296830000,0,1.265,1.266,1.265,1.265,89300,112968.3
102,159518,0,202608211403,1265000,1266000,1265000,1265000,18650000,23600840000,0,1.265,1.266,1.265,1.265,186500,236008.4
102,159518,0,202608211404,1265000,1265000,1265000,1265000,21130000,26729450000,0,1.265,1.265,1.265,1.265,211300,267294.5
102,159518,0,202608211405,1265000,1266000,1265000,1265000,12410000,15705000000,0,1.265,1.266,1.265,1.265,124100,157050
102,159518,0,202608211406,1265000,1266000,1265000,1265000,113900000,144083590000,0,1.265,1.266,1.265,1.265,1139000,1440835.9
102,159518,0,202608211407,1265000,1266000,1265000,1266000,14850000,18789240000,0,1.265,1.266,1.265,1.266,148500,187892.4
102,159518,0,202608211408,1266000,1266000,1266000,1266000,3100000,3924600000,0,1.266,1.266,1.266,1.266,31000,39246
102,159518,0,202608211409,1266000,1266000,1265000,1265000,10680000,13511610000,0,1.266,1.266,1.265,1.265,106800,135116.1
102,159518,0,202608211410,1265000,1265000,1265000,1265000,25590000,32371350000,0,1.265,1.265,1.265,1.265,255900,323713.5
102,159518,0,202608211411,1265000,1265000,1265000,1265000,9170000,11600050000,0,1.265,1.265,1.265,1.265,91700,116000.5
102,159518,0,202608211412,1265000,1265000,1265000,1265000,2350000,2972750000,0,1.265,1.265,1.265,1.265,23500,29727.5
102,159518,0,202608211413,1265000,1265000,1265000,1265000,18090000,22883860000,0,1.265,1.265,1.265,1.265,180900,228838.6
102,159518,0,202608211414,1265000,1266000,1265000,1265000,37320000,47209850000,0,1.265,1.266,1.265,1.265,373200,472098.5
102,159518,0,202608211415,1265000,1266000,1265000,1265000,64270000,81301960000,0,1.265,1.266,1.265,1.265,642700,813019.6
102,159518,0,202608211416,1265000,1265000,1265000,1265000,89600000,113344000000,0,1.265,1.265,1.265,1.265,896000,1133440
102,159518,0,202608211417,1265000,1266000,1265000,1265000,8120000,10272080000,0,1.265,1.266,1.265,1.265,81200,102720.8
102,159518,0,202608211418,1265000,1265000,1265000,1265000,2310000,2922150000,0,1.265,1.265,1.265,1.265,23100,29221.5
102,159518,0,202608211419,1265000,1265000,1265000,1265000,89900000,113753500000,0,1.265,1.265,1.265,1.265,899000,1137535
102,159518,0,202608211420,1265000,1266000,1265000,1265000,71180000,90042940000,0,1.265,1.266,1.265,1.265,711800,900429.4
102,159518,0,202608211421,1266000,1266000,1265000,1266000,12760000,16151940000,0,1.266,1.266,1.265,1.266,127600,161519.4
102,159518,0,202608211422,1265000,1266000,1265000,1265000,139080000,175936370000,0,1.265,1.266,1.265,1.265,1390800,1759363.7
102,159518,0,202608211423,1265000,1265000,1265000,1265000,20310000,25692150000,0,1.265,1.265,1.265,1.265,203100,256921.5
102,159518,0,202608211424,1265000,1265000,1265000,1265000,23740000,30031700000,0,1.265,1.265,1.265,1.265,237400,300317
102,159518,0,202608211425,1265000,1266000,1265000,1265000,73430000,92905500000,0,1.265,1.266,1.265,1.265,734300,929055
102,159518,0,202608211426,1265000,1266000,1265000,1266000,5680000,7185600000,0,1.265,1.266,1.265,1.266,56800,71856
102,159518,0,202608211427,1266000,1266000,1265000,1265000,5570000,7046130000,0,1.266,1.266,1.265,1.265,55700,70461.3
102,159518,0,202608211428,1266000,1266000,1265000,1266000,7910000,10009490000,0,1.266,1.266,1.265,1.266,79100,100094.9
102,159518,0,202608211429,1265000,1266000,1265000,1265000,41630000,52696930000,0,1.265,1.266,1.265,1.265,416300,526969.3
102,159518,0,202608211430,1265000,1266000,1265000,1265000,19300000,24415520000,0,1.265,1.266,1.265,1.265,193000,244155.2
102,159518,0,202608211431,1265000,1266000,1265000,1265000,76650000,97032160000,0,1.265,1.266,1.265,1.265,766500,970321.6
