fund_code,date,component_code,component_name,quantity,flag,valuation_method,amount_cny,price_hkd,price_date,source_path
159735,2026-09-08,06186,中国飞鹤,3399.00,1,unadjusted_close_times_fixed_fx,8010.2006655000,2.725,2026-09-08,raw/hk_daily/hk06186_day.json
159735,2026-09-08,06600,卧安机器人,9.00,1,unadjusted_close_times_fixed_fx,353.9881224000,45.480,2026-09-08,raw/hk_daily/hk06600_day.json
159735,2026-09-08,06690,海尔智家,1835.00,1,unadjusted_close_times_fixed_fx,33674.9665340000,21.220,2026-09-08,raw/hk_daily/hk06690_day.json
159735,2026-09-08,06808,高鑫零售,1837.00,1,unadjusted_close_times_fixed_fx,1668.1080570000,1.050,2026-09-08,raw/hk_daily/hk06808_day.json
159735,2026-09-08,06862,海底捞,1433.00,1,unadjusted_close_times_fixed_fx,14103.0867428000,11.380,2026-09-08,raw/hk_daily/hk06862_day.json
159735,2026-09-08,06969,思摩尔国际,1193.00,1,unadjusted_close_times_fixed_fx,10069.6873376000,9.760,2026-09-08,raw/hk_daily/hk06969_day.json
159735,2026-09-08,06979,珍酒李渡,871.00,1,unadjusted_close_times_fixed_fx,5875.4141160000,7.800,2026-09-08,raw/hk_daily/hk06979_day.json
159735,2026-09-08,09633,农夫山泉,1295.00,1,unadjusted_close_times_fixed_fx,46029.6120900000,41.100,2026-09-08,raw/hk_daily/hk09633_day.json
159735,2026-09-08,09858,优然牧业,1156.00,1,unadjusted_close_times_fixed_fx,4363.8298308000,4.365,2026-09-08,raw/hk_daily/hk09858_day.json
159735,2026-09-08,09896,名创优品,319.00,1,unadjusted_close_times_fixed_fx,5098.2176784000,18.480,2026-09-08,raw/hk_daily/hk09896_day.json
159735,2026-09-08,09985,卫龙美味,469.00,1,unadjusted_close_times_fixed_fx,3070.3963906000,7.570,2026-09-08,raw/hk_daily/hk09985_day.json
159735,2026-09-08,09987,百胜中国,223.00,1,unadjusted_close_times_fixed_fx,65917.7911480000,341.800,2026-09-08,raw/hk_daily/hk09987_day.json
159735,2026-09-08,09992,泡泡玛特,518.00,1,unadjusted_close_times_fixed_fx,69749.9815320000,155.700,2026-09-08,raw/hk_daily/hk09992_day.json
159331,2026-09-08,159900,申赎现金,0.00,2,excluded_cash_placeholder,0,,,raw/pcf/159331_20260908.xml
159331,2026-09-08,00005,汇丰控股,378.00,1,unadjusted_close_times_fixed_fx,53906.1332040000,164.900,2026-09-08,raw/hk_daily/hk00005_day.json
159331,2026-09-08,00257,光大环境,7918.00,1,unadjusted_close_times_fixed_fx,34580.6060380000,5.050,2026-09-08,raw/hk_daily/hk00257_day.json
159331,2026-09-08,00288,万洲国际,5579.00,1,unadjusted_close_times_fixed_fx,35824.3685415000,7.425,2026-09-08,raw/hk_daily/hk00288_day.json
159331,2026-09-08,00316,东方海外国际,344.00,1,unadjusted_close_times_fixed_fx,45546.9560480000,153.100,2026-09-08,raw/hk_daily/hk00316_day.json
159331,2026-09-08,00371,北控水务集团,17674.00,1,unadjusted_close_times_fixed_fx,25984.2087560000,1.700,2026-09-08,raw/hk_daily/hk00371_day.json
159331,2026-09-08,00386,中国石油化工股份,9734.00,1,unadjusted_close_times_fixed_fx,41375.2459802000,4.915,2026-09-08,raw/hk_daily/hk00386_day.json
159331,2026-09-08,00551,裕元集团,3540.00,1,unadjusted_close_times_fixed_fx,42064.4988720000,13.740,2026-09-08,raw/hk_daily/hk00551_day.json
159331,2026-09-08,00728,中国电信,6667.00,1,unadjusted_close_times_fixed_fx,26407.1576252000,4.580,2026-09-08,raw/hk_daily/hk00728_day.json
159331,2026-09-08,00762,中国联通,4551.00,1,unadjusted_close_times_fixed_fx,22571.7890277000,5.735,2026-09-08,raw/hk_daily/hk00762_day.json
159331,2026-09-08,00857,中国石油股份,5833.00,1,unadjusted_close_times_fixed_fx,52210.5238710000,10.350,2026-09-08,raw/hk_daily/hk00857_day.json
159331,2026-09-08,00883,中国海洋石油,2482.00,1,unadjusted_close_times_fixed_fx,55508.0565864000,25.860,2026-09-08,raw/hk_daily/hk00883_day.json
159331,2026-09-08,00939,建设银行,6107.00,1,unadjusted_close_times_fixed_fx,50490.7168744000,9.560,2026-09-08,raw/hk_daily/hk00939_day.json
159331,2026-09-08,00941,中国移动,495.00,1,unadjusted_close_times_fixed_fx,33775.9775100000,78.900,2026-09-08,raw/hk_daily/hk00941_day.json
159331,2026-09-08,00998,中信银行,5697.00,1,unadjusted_close_times_fixed_fx,41262.6161475000,8.375,2026-09-08,raw/hk_daily/hk00998_day.json
159331,2026-09-08,01088,中国神华,1424.00,1,unadjusted_close_times_fixed_fx,56181.1978816000,45.620,2026-09-08,raw/hk_daily/hk01088_day.json
159331,2026-09-08,01288,农业银行,7640.00,1,unadjusted_close_times_fixed_fx,41625.5162400000,6.300,2026-09-08,raw/hk_daily/hk01288_day.json
159331,2026-09-08,01308,海丰国际,1901.00,1,unadjusted_close_times_fixed_fx,73915.2659872000,44.960,2026-09-08,raw/hk_daily/hk01308_day.json
159331,2026-09-08,01398,工商银行,7241.00,1,unadjusted_close_times_fixed_fx,47028.8337662000,7.510,2026-09-08,raw/hk_daily/hk01398_day.json
159331,2026-09-08,01800,中国交通建设,8419.00,1,unadjusted_close_times_fixed_fx,25665.2415195000,3.525,2026-09-08,raw/hk_daily/hk01800_day.json
159331,2026-09-08,01898,中煤能源,4908.00,1,unadjusted_close_times_fixed_fx,48430.1621496000,11.410,2026-09-08,raw/hk_daily/hk01898_day.json
159331,2026-09-08,01908,建发国际集团,2776.00,1,unadjusted_close_times_fixed_fx,30489.4020640000,12.700,2026-09-08,raw/hk_daily/hk01908_day.json
159331,2026-09-08,01919,中远海控,6170.00,1,unadjusted_close_times_fixed_fx,88309.7970700000,16.550,2026-09-08,raw/hk_daily/hk01919_day.json
159331,2026-09-08,01988,民生银行,15249.00,1,unadjusted_close_times_fixed_fx,47013.9372417000,3.565,2026-09-08,raw/hk_daily/hk01988_day.json
159331,2026-09-08,02328,中国财险,2146.00,1,unadjusted_close_times_fixed_fx,31364.7728680000,16.900,2026-09-08,raw/hk_daily/hk02328_day.json
159331,2026-09-08,02388,中银香港,1115.00,1,unadjusted_close_times_fixed_fx,49804.7675950000,51.650,2026-09-08,raw/hk_daily/hk02388_day.json
159331,2026-09-08,03360,远东宏信,8673.00,1,unadjusted_close_times_fixed_fx,52916.6191323000,7.055,2026-09-08,raw/hk_daily/hk03360_day.json
159331,2026-09-08,03808,中国重汽,1903.00,1,unadjusted_close_times_fixed_fx,70602.7805340000,42.900,2026-09-08,raw/hk_daily/hk03808_day.json
159331,2026-09-08,03988,中国银行,8076.00,1,unadjusted_close_times_fixed_fx,41032.6821300000,5.875,2026-09-08,raw/hk_daily/hk03988_day.json
159331,2026-09-08,06818,中国光大银行,12158.00,1,unadjusted_close_times_fixed_fx,29913.7000382000,2.845,2026-09-08,raw/hk_daily/hk06818_day.json
159331,2026-09-08,06862,海底捞,2843.00,1,unadjusted_close_times_fixed_fx,27979.8154988000,11.380,2026-09-08,raw/hk_daily/hk06862_day.json
520900,2026-09-08,00038,第一拖拉机股份,145,1,unadjusted_close_times_fixed_fx,1218.25031350,9.715,2026-09-08,raw/hk_daily/hk00038_day.json
520900,2026-09-08,00135,昆仑能源,1490,1,unadjusted_close_times_fixed_fx,9889.86531500,7.675,2026-09-08,raw/hk_daily/hk00135_day.json
520900,2026-09-08,00144,招商局港口,467,1,unadjusted_close_times_fixed_fx,6692.14147580,16.570,2026-09-08,raw/hk_daily/hk00144_day.json
520900,2026-09-08,00297,中化化肥,963,1,unadjusted_close_times_fixed_fx,1161.78621570,1.395,2026-09-08,raw/hk_daily/hk00297_day.json
520900,2026-09-08,00316,东方海外国际,57,1,unadjusted_close_times_fixed_fx,7547.02469400,153.100,2026-09-08,raw/hk_daily/hk00316_day.json
520900,2026-09-08,00386,中国石油化工股份,9915,1,unadjusted_close_times_fixed_fx,42144.60282450,4.915,2026-09-08,raw/hk_daily/hk00386_day.json
520900,2026-09-08,00390,中国中铁,1255,1,unadjusted_close_times_fixed_fx,3668.47995800,3.380,2026-09-08,raw/hk_daily/hk00390_day.json
520900,2026-09-08,00506,中国食品,259,1,unadjusted_close_times_fixed_fx,880.27433340,3.930,2026-09-08,raw/hk_daily/hk00506_day.json
520900,2026-09-08,00552,中国通信服务,830,1,unadjusted_close_times_fixed_fx,2917.85943900,4.065,2026-09-08,raw/hk_daily/hk00552_day.json
520900,2026-09-08,00598,中国外运,1070,1,unadjusted_close_times_fixed_fx,4307.53869700,4.655,2026-09-08,raw/hk_daily/hk00598_day.json
520900,2026-09-08,00728,中国电信,5015,1,unadjusted_close_times_fixed_fx,19863.79113400,4.580,2026-09-08,raw/hk_daily/hk00728_day.json
520900,2026-09-08,00762,中国联通,2294,1,unadjusted_close_times_fixed_fx,11377.64975380,5.735,2026-09-08,raw/hk_daily/hk00762_day.json
520900,2026-09-08,00788,中国铁塔,1390,1,unadjusted_close_times_fixed_fx,10993.20267100,9.145,2026-09-08,raw/hk_daily/hk00788_day.json
520900,2026-09-08,00836,华润电力,671,1,unadjusted_close_times_fixed_fx,10967.56075800,18.900,2026-09-08,raw/hk_daily/hk00836_day.json
520900,2026-09-08,00857,中国石油股份,6655,1,unadjusted_close_times_fixed_fx,59568.15298500,10.350,2026-09-08,raw/hk_daily/hk00857_day.json
520900,2026-09-08,00883,中国海洋石油,2677,1,unadjusted_close_times_fixed_fx,59869.08440040,25.860,2026-09-08,raw/hk_daily/hk00883_day.json
520900,2026-09-08,00916,龙源电力,518,1,unadjusted_close_times_fixed_fx,2432.51380680,5.430,2026-09-08,raw/hk_daily/hk00916_day.json
520900,2026-09-08,00934,中石化冠德,385,1,unadjusted_close_times_fixed_fx,1253.57821050,3.765,2026-09-08,raw/hk_daily/hk00934_day.json
520900,2026-09-08,00941,中国移动,671,1,unadjusted_close_times_fixed_fx,45785.21395800,78.900,2026-09-08,raw/hk_daily/hk00941_day.json
520900,2026-09-08,01072,东方电气,102,1,unadjusted_close_times_fixed_fx,1771.28973120,20.080,2026-09-08,raw/hk_daily/hk01072_day.json
520900,2026-09-08,01088,中国神华,1462,1,unadjusted_close_times_fixed_fx,57680.41524080,45.620,2026-09-08,raw/hk_daily/hk01088_day.json
520900,2026-09-08,01099,国药控股,320,1,unadjusted_close_times_fixed_fx,4436.18067200,16.030,2026-09-08,raw/hk_daily/hk01099_day.json
520900,2026-09-08,01109,华润置地,396,1,unadjusted_close_times_fixed_fx,10424.74783680,30.440,2026-09-08,raw/hk_daily/hk01109_day.json
520900,2026-09-08,01138,中远海能,388,1,unadjusted_close_times_fixed_fx,6036.54737840,17.990,2026-09-08,raw/hk_daily/hk01138_day.json
520900,2026-09-08,01186,中国铁建,808,1,unadjusted_close_times_fixed_fx,3116.53453760,4.460,2026-09-08,raw/hk_daily/hk01186_day.json
520900,2026-09-08,01193,华润燃气,232,1,unadjusted_close_times_fixed_fx,3513.17558240,17.510,2026-09-08,raw/hk_daily/hk01193_day.json
520900,2026-09-08,01199,中远海运港口,376,1,unadjusted_close_times_fixed_fx,1853.48222400,5.700,2026-09-08,raw/hk_daily/hk01199_day.json
520900,2026-09-08,01258,中国有色矿业,423,1,unadjusted_close_times_fixed_fx,6284.76801480,17.180,2026-09-08,raw/hk_daily/hk01258_day.json
520900,2026-09-08,01618,中国中冶,670,1,unadjusted_close_times_fixed_fx,802.50971900,1.385,2026-09-08,raw/hk_daily/hk01618_day.json
520900,2026-09-08,01766,中国中车,1402,1,unadjusted_close_times_fixed_fx,6559.50403240,5.410,2026-09-08,raw/hk_daily/hk01766_day.json
520900,2026-09-08,01800,中国交通建设,1771,1,unadjusted_close_times_fixed_fx,5398.87667550,3.525,2026-09-08,raw/hk_daily/hk01800_day.json
520900,2026-09-08,01811,中广核新能源,362,1,unadjusted_close_times_fixed_fx,676.22005440,2.160,2026-09-08,raw/hk_daily/hk01811_day.json
520900,2026-09-08,01816,中广核电力,2153,1,unadjusted_close_times_fixed_fx,5753.44855140,3.090,2026-09-08,raw/hk_daily/hk01816_day.json
520900,2026-09-08,01898,中煤能源,972,1,unadjusted_close_times_fixed_fx,9591.30350640,11.410,2026-09-08,raw/hk_daily/hk01898_day.json
520900,2026-09-08,01919,中远海控,2371,1,unadjusted_close_times_fixed_fx,33935.58004100,16.550,2026-09-08,raw/hk_daily/hk01919_day.json
520900,2026-09-08,02380,中国电力,1012,1,unadjusted_close_times_fixed_fx,2485.56186560,2.840,2026-09-08,raw/hk_daily/hk02380_day.json
520900,2026-09-08,02386,中石化炼化工程,800,1,unadjusted_close_times_fixed_fx,4116.54320000,5.950,2026-09-08,raw/hk_daily/hk02386_day.json
520900,2026-09-08,02600,中国铝业,786,1,unadjusted_close_times_fixed_fx,6138.12913560,9.030,2026-09-08,raw/hk_daily/hk02600_day.json
520900,2026-09-08,02666,环球医疗,415,1,unadjusted_close_times_fixed_fx,1699.39292050,4.735,2026-09-08,raw/hk_daily/hk02666_day.json
520900,2026-09-08,02866,中远海发,1022,1,unadjusted_close_times_fixed_fx,835.23450780,0.945,2026-09-08,raw/hk_daily/hk02866_day.json
520900,2026-09-08,03311,中国建筑国际,736,1,unadjusted_close_times_fixed_fx,5416.67899520,8.510,2026-09-08,raw/hk_daily/hk03311_day.json
520900,2026-09-08,03320,华润医药,405,1,unadjusted_close_times_fixed_fx,1572.63192900,4.490,2026-09-08,raw/hk_daily/hk03320_day.json
520900,2026-09-08,03323,中国建材,1154,1,unadjusted_close_times_fixed_fx,3443.10786600,3.450,2026-09-08,raw/hk_daily/hk03323_day.json
520900,2026-09-08,03877,中国船舶租赁,866,1,unadjusted_close_times_fixed_fx,1771.22919380,2.365,2026-09-08,raw/hk_daily/hk03877_day.json
520900,2026-09-08,03898,时代电气,91,1,unadjusted_close_times_fixed_fx,2403.45585480,30.540,2026-09-08,raw/hk_daily/hk03898_day.json
520900,2026-09-08,03968,招商银行,223,1,unadjusted_close_times_fixed_fx,10009.16723400,51.900,2026-09-08,raw/hk_daily/hk03968_day.json
520900,2026-09-08,03969,中国通号,673,1,unadjusted_close_times_fixed_fx,1833.37515900,3.150,2026-09-08,raw/hk_daily/hk03969_day.json
520900,2026-09-08,03996,中国能源建设,1058,1,unadjusted_close_times_fixed_fx,951.57874240,1.040,2026-09-08,raw/hk_daily/hk03996_day.json
520900,2026-09-08,06869,长飞光纤光缆,94,1,unadjusted_close_times_fixed_fx,13917.37529600,171.200,2026-09-08,raw/hk_daily/hk06869_day.json
520660,2026-09-08,00038,一拖股份,289,1,unadjusted_close_times_fixed_fx,2428.09890070,9.715,2026-09-08,raw/hk_daily/hk00038_day.json
520660,2026-09-08,00135,昆仑能源,2964,1,unadjusted_close_times_fixed_fx,19673.53073400,7.675,2026-09-08,raw/hk_daily/hk00135_day.json
520660,2026-09-08,00144,招商局港,929,1,unadjusted_close_times_fixed_fx,13312.63261460,16.570,2026-09-08,raw/hk_daily/hk00144_day.json
520660,2026-09-08,00297,中化化肥,1916,1,unadjusted_close_times_fixed_fx,2311.50819240,1.395,2026-09-08,raw/hk_daily/hk00297_day.json
520660,2026-09-08,00316,东方海运,113,1,unadjusted_close_times_fixed_fx,14961.64544600,153.100,2026-09-08,raw/hk_daily/hk00316_day.json
520660,2026-09-08,00386,中石化,19728,1,unadjusted_close_times_fixed_fx,83855.64543840,4.915,2026-09-08,raw/hk_daily/hk00386_day.json
520660,2026-09-08,00390,中国中铁,2497,1,unadjusted_close_times_fixed_fx,7298.95972520,3.380,2026-09-08,raw/hk_daily/hk00390_day.json
520660,2026-09-08,00506,中国食品,515,1,unadjusted_close_times_fixed_fx,1750.35243900,3.930,2026-09-08,raw/hk_daily/hk00506_day.json
520660,2026-09-08,00552,中国通信,1651,1,unadjusted_close_times_fixed_fx,5804.07943830,4.065,2026-09-08,raw/hk_daily/hk00552_day.json
520660,2026-09-08,00598,中国外运,2129,1,unadjusted_close_times_fixed_fx,8570.79428590,4.655,2026-09-08,raw/hk_daily/hk00598_day.json
520660,2026-09-08,00728,中国电信,9979,1,unadjusted_close_times_fixed_fx,39525.57761240,4.580,2026-09-08,raw/hk_daily/hk00728_day.json
520660,2026-09-08,00762,中国联通,4564,1,unadjusted_close_times_fixed_fx,22636.26568280,5.735,2026-09-08,raw/hk_daily/hk00762_day.json
520660,2026-09-08,00788,中国铁塔,2766,1,unadjusted_close_times_fixed_fx,21875.68243740,9.145,2026-09-08,raw/hk_daily/hk00788_day.json
520660,2026-09-08,00836,华润电力,1335,1,unadjusted_close_times_fixed_fx,21820.70583000,18.900,2026-09-08,raw/hk_daily/hk00836_day.json
520660,2026-09-08,00857,中石油,13241,1,unadjusted_close_times_fixed_fx,118518.69476700,10.350,2026-09-08,raw/hk_daily/hk00857_day.json
520660,2026-09-08,00883,中海油,5326,1,unadjusted_close_times_fixed_fx,119111.96993520,25.860,2026-09-08,raw/hk_daily/hk00883_day.json
520660,2026-09-08,00916,龙源电力,1032,1,unadjusted_close_times_fixed_fx,4846.24372320,5.430,2026-09-08,raw/hk_daily/hk00916_day.json
520660,2026-09-08,00934,中石冠德,766,1,unadjusted_close_times_fixed_fx,2494.13223180,3.765,2026-09-08,raw/hk_daily/hk00934_day.json
520660,2026-09-08,00941,中国移动,1334,1,unadjusted_close_times_fixed_fx,91024.55353200,78.900,2026-09-08,raw/hk_daily/hk00941_day.json
520660,2026-09-08,01072,东方电气,203,1,unadjusted_close_times_fixed_fx,3525.21387680,20.080,2026-09-08,raw/hk_daily/hk01072_day.json
520660,2026-09-08,01088,中国神华,2908,1,unadjusted_close_times_fixed_fx,114729.58106720,45.620,2026-09-08,raw/hk_daily/hk01088_day.json
520660,2026-09-08,01099,国药控股,636,1,unadjusted_close_times_fixed_fx,8816.90908560,16.030,2026-09-08,raw/hk_daily/hk01099_day.json
520660,2026-09-08,01109,华润置地,787,1,unadjusted_close_times_fixed_fx,20717.87006960,30.440,2026-09-08,raw/hk_daily/hk01109_day.json
520660,2026-09-08,01138,中远海能,772,1,unadjusted_close_times_fixed_fx,12010.86230960,17.990,2026-09-08,raw/hk_daily/hk01138_day.json
520660,2026-09-08,01186,中国铁建,1607,1,unadjusted_close_times_fixed_fx,6198.35520040,4.460,2026-09-08,raw/hk_daily/hk01186_day.json
520660,2026-09-08,01193,华润燃气,462,1,unadjusted_close_times_fixed_fx,6996.06516840,17.510,2026-09-08,raw/hk_daily/hk01193_day.json
520660,2026-09-08,01199,中远海港,748,1,unadjusted_close_times_fixed_fx,3687.24655200,5.700,2026-09-08,raw/hk_daily/hk01199_day.json
520660,2026-09-08,01258,中国有色,841,1,unadjusted_close_times_fixed_fx,12495.24799160,17.180,2026-09-08,raw/hk_daily/hk01258_day.json
520660,2026-09-08,01618,中国中冶,1334,1,unadjusted_close_times_fixed_fx,1597.83278380,1.385,2026-09-08,raw/hk_daily/hk01618_day.json
520660,2026-09-08,01766,中国中车,2790,1,unadjusted_close_times_fixed_fx,13053.50659800,5.410,2026-09-08,raw/hk_daily/hk01766_day.json
520660,2026-09-08,01800,中国交建,3523,1,unadjusted_close_times_fixed_fx,10739.83203150,3.525,2026-09-08,raw/hk_daily/hk01800_day.json
520660,2026-09-08,01811,中核新能,720,1,unadjusted_close_times_fixed_fx,1344.96806400,2.160,2026-09-08,raw/hk_daily/hk01811_day.json
520660,2026-09-08,01816,中广核电,4285,1,unadjusted_close_times_fixed_fx,11450.77893300,3.090,2026-09-08,raw/hk_daily/hk01816_day.json
520660,2026-09-08,01898,中煤能源,1935,1,unadjusted_close_times_fixed_fx,19093.79864700,11.410,2026-09-08,raw/hk_daily/hk01898_day.json
520660,2026-09-08,01919,中远海控,4718,1,unadjusted_close_times_fixed_fx,67527.65357800,16.550,2026-09-08,raw/hk_daily/hk01919_day.json
520660,2026-09-08,02380,中国电力,2014,1,unadjusted_close_times_fixed_fx,4946.56284320,2.840,2026-09-08,raw/hk_daily/hk02380_day.json
520660,2026-09-08,02386,中石炼化,1592,1,unadjusted_close_times_fixed_fx,8191.92096800,5.950,2026-09-08,raw/hk_daily/hk02386_day.json
520660,2026-09-08,02600,中国铝业,1564,1,unadjusted_close_times_fixed_fx,12213.78367440,9.030,2026-09-08,raw/hk_daily/hk02600_day.json
520660,2026-09-08,02666,环球医疗,825,1,unadjusted_close_times_fixed_fx,3378.31122750,4.735,2026-09-08,raw/hk_daily/hk02666_day.json
520660,2026-09-08,02866,中远海发,2033,1,unadjusted_close_times_fixed_fx,1661.47921170,0.945,2026-09-08,raw/hk_daily/hk02866_day.json
520660,2026-09-08,03311,中国建筑,1465,1,unadjusted_close_times_fixed_fx,10781.84066300,8.510,2026-09-08,raw/hk_daily/hk03311_day.json
520660,2026-09-08,03320,华润医药,806,1,unadjusted_close_times_fixed_fx,3129.73169080,4.490,2026-09-08,raw/hk_daily/hk03320_day.json
520660,2026-09-08,03323,中国建材,2296,1,unadjusted_close_times_fixed_fx,6850.41218400,3.450,2026-09-08,raw/hk_daily/hk03323_day.json
520660,2026-09-08,03877,中船租赁,1724,1,unadjusted_close_times_fixed_fx,3526.09599320,2.365,2026-09-08,raw/hk_daily/hk03877_day.json
520660,2026-09-08,03898,时代电气,182,1,unadjusted_close_times_fixed_fx,4806.91170960,30.540,2026-09-08,raw/hk_daily/hk03898_day.json
520660,2026-09-08,03968,招商银行,444,1,unadjusted_close_times_fixed_fx,19928.56615200,51.900,2026-09-08,raw/hk_daily/hk03968_day.json
520660,2026-09-08,03969,中国通号,1338,1,unadjusted_close_times_fixed_fx,3644.95685400,3.150,2026-09-08,raw/hk_daily/hk03969_day.json
520660,2026-09-08,03996,中能建设,2106,1,unadjusted_close_times_fixed_fx,1894.16335680,1.040,2026-09-08,raw/hk_daily/hk03996_day.json
520660,2026-09-08,06869,长飞光纤,187,1,unadjusted_close_times_fixed_fx,27686.69340800,171.200,2026-09-08,raw/hk_daily/hk06869_day.json
159091,2026-09-08,159900,申赎现金,0.00,2,excluded_cash_placeholder,0,,,raw/pcf/159091_20260908.xml
159091,2026-09-08,00165,中国光大控股,295.00,1,unadjusted_close_times_fixed_fx,1642.9850360000,6.440,2026-09-08,raw/hk_daily/hk00165_day.json
159091,2026-09-08,00267,中信股份,2035.00,1,unadjusted_close_times_fixed_fx,23793.9656240000,13.520,2026-09-08,raw/hk_daily/hk00267_day.json
159091,2026-09-08,00697,首程控股,1419.00,1,unadjusted_close_times_fixed_fx,1724.1873099000,1.405,2026-09-08,raw/hk_daily/hk00697_day.json
159091,2026-09-08,00939,建设银行,20506.00,1,unadjusted_close_times_fixed_fx,169537.0296752000,9.560,2026-09-08,raw/hk_daily/hk00939_day.json
159091,2026-09-08,00966,中国太平,503.00,1,unadjusted_close_times_fixed_fx,9291.6952656000,21.360,2026-09-08,raw/hk_daily/hk00966_day.json
159091,2026-09-08,00998,中信银行,3123.00,1,unadjusted_close_times_fixed_fx,22619.4752025000,8.375,2026-09-08,raw/hk_daily/hk00998_day.json
159091,2026-09-08,01288,农业银行,10749.00,1,unadjusted_close_times_fixed_fx,58564.4861340000,6.300,2026-09-08,raw/hk_daily/hk01288_day.json
159091,2026-09-08,01336,新华保险,362.00,1,unadjusted_close_times_fixed_fx,14951.9767584000,47.760,2026-09-08,raw/hk_daily/hk01336_day.json
159091,2026-09-08,01339,中国人民保险集团,2654.00,1,unadjusted_close_times_fixed_fx,13541.8704520000,5.900,2026-09-08,raw/hk_daily/hk01339_day.json
159091,2026-09-08,01359,中国信达,4745.00,1,unadjusted_close_times_fixed_fx,3734.2495190000,0.910,2026-09-08,raw/hk_daily/hk01359_day.json
159091,2026-09-08,01375,中州证券,418.00,1,unadjusted_close_times_fixed_fx,625.3859348000,1.730,2026-09-08,raw/hk_daily/hk01375_day.json
159091,2026-09-08,01398,工商银行,25921.00,1,unadjusted_close_times_fixed_fx,168351.6641422000,7.510,2026-09-08,raw/hk_daily/hk01398_day.json
159091,2026-09-08,01456,国联民生,155.00,1,unadjusted_close_times_fixed_fx,518.0920415000,3.865,2026-09-08,raw/hk_daily/hk01456_day.json
159091,2026-09-08,01658,邮储银行,2778.00,1,unadjusted_close_times_fixed_fx,12889.2513354000,5.365,2026-09-08,raw/hk_daily/hk01658_day.json
159091,2026-09-08,01776,广发证券,403.00,1,unadjusted_close_times_fixed_fx,6242.0372586000,17.910,2026-09-08,raw/hk_daily/hk01776_day.json
159091,2026-09-08,01963,重庆银行,166.00,1,unadjusted_close_times_fixed_fx,1221.6966212000,8.510,2026-09-08,raw/hk_daily/hk01963_day.json
159091,2026-09-08,01988,民生银行,2910.00,1,unadjusted_close_times_fixed_fx,8971.7724030000,3.565,2026-09-08,raw/hk_daily/hk01988_day.json
159091,2026-09-08,02016,浙商银行,1035.00,1,unadjusted_close_times_fixed_fx,2188.4918715000,2.445,2026-09-08,raw/hk_daily/hk02016_day.json
159091,2026-09-08,02318,中国平安,2604.00,1,unadjusted_close_times_fixed_fx,124422.5182200000,55.250,2026-09-08,raw/hk_daily/hk02318_day.json
159091,2026-09-08,02328,中国财险,2413.00,1,unadjusted_close_times_fixed_fx,35267.1001540000,16.900,2026-09-08,raw/hk_daily/hk02328_day.json
159091,2026-09-08,02601,中国太保,971.00,1,unadjusted_close_times_fixed_fx,24772.3364900000,29.500,2026-09-08,raw/hk_daily/hk02601_day.json
159091,2026-09-08,02611,国泰海通,981.00,1,unadjusted_close_times_fixed_fx,12615.5358054000,14.870,2026-09-08,raw/hk_daily/hk02611_day.json
159091,2026-09-08,02628,中国人寿,2602.00,1,unadjusted_close_times_fixed_fx,66652.7497768000,29.620,2026-09-08,raw/hk_daily/hk02628_day.json
159091,2026-09-08,02691,南华期货股份,55.00,1,unadjusted_close_times_fixed_fx,331.7665725000,6.975,2026-09-08,raw/hk_daily/hk02691_day.json
159091,2026-09-08,02799,中信金融资产,7420.00,1,unadjusted_close_times_fixed_fx,4203.1116820000,0.655,2026-09-08,raw/hk_daily/hk02799_day.json
159091,2026-09-08,02858,易鑫集团,1182.00,1,unadjusted_close_times_fixed_fx,1190.8830846000,1.165,2026-09-08,raw/hk_daily/hk02858_day.json
159091,2026-09-08,03328,交通银行,6122.00,1,unadjusted_close_times_fixed_fx,41614.2043944000,7.860,2026-09-08,raw/hk_daily/hk03328_day.json
159091,2026-09-08,03360,远东宏信,1010.00,1,unadjusted_close_times_fixed_fx,6162.3181510000,7.055,2026-09-08,raw/hk_daily/hk03360_day.json
159091,2026-09-08,03618,重庆农村商业银行,879.00,1,unadjusted_close_times_fixed_fx,4865.1313920000,6.400,2026-09-08,raw/hk_daily/hk03618_day.json
159091,2026-09-08,03678,弘业期货,87.00,1,unadjusted_close_times_fixed_fx,172.6742853000,2.295,2026-09-08,raw/hk_daily/hk03678_day.json
159091,2026-09-08,03698,徽商银行,243.00,1,unadjusted_close_times_fixed_fx,1011.8783169000,4.815,2026-09-08,raw/hk_daily/hk03698_day.json
159091,2026-09-08,03866,青岛银行,240.00,1,unadjusted_close_times_fixed_fx,1069.9553040000,5.155,2026-09-08,raw/hk_daily/hk03866_day.json
159091,2026-09-08,03908,中金公司,666.00,1,unadjusted_close_times_fixed_fx,11438.7665832000,19.860,2026-09-08,raw/hk_daily/hk03908_day.json
159091,2026-09-08,03958,东方证券,359.00,1,unadjusted_close_times_fixed_fx,1800.7282040000,5.800,2026-09-08,raw/hk_daily/hk03958_day.json
159091,2026-09-08,03968,招商银行,1605.00,1,unadjusted_close_times_fixed_fx,72039.0735900000,51.900,2026-09-08,raw/hk_daily/hk03968_day.json
159091,2026-09-08,03988,中国银行,23394.00,1,unadjusted_close_times_fixed_fx,118860.6445950000,5.875,2026-09-08,raw/hk_daily/hk03988_day.json
